,0,1
1242,621062106.188217,1.4301857083551343e-11
1243,621562156.1931993,1.335457422598727e-11
1244,622062206.1981814,1.2819557589739909e-11
1245,622562256.203164,1.4108884961397493e-11
1246,623062306.2081461,1.4600482800101877e-11
1247,623562356.21313,1.5350478529115222e-11
1248,624062406.2181121,1.699745714408958e-11
1249,624562456.2230947,7.765731273222518e-11
1250,625062506.2280768,1.2498497075354192e-10
1251,625562556.2330589,5.157462151422293e-11
1252,626062606.238041,1.716878779588895e-11
1253,626562656.2430233,1.523366537999906e-11
1254,627062706.2480059,1.3623339258236005e-11
1255,627562756.2529896,1.450444865667371e-11
1256,628062806.2579718,1.4703887036172605e-11
1257,628562856.2629544,1.330227159881592e-11
1258,629062906.2679366,1.5076301038633766e-11
1259,629562956.2729187,1.7441330764906077e-11
1260,630063006.2779008,1.605857573884696e-11
1261,630563056.282883,1.4098730490421451e-11
1262,631063106.2878656,1.4582989846419583e-11
1263,631563156.2928476,1.3018019070010843e-11
1264,632063206.2978315,1.3506935558443577e-11
1265,632563256.3028136,1.4654676782351847e-11
1266,633063306.3077962,1.4478865566793354e-11
1267,633563356.3127784,1.3701357381872974e-11
1268,634063406.3177606,1.3967496919359625e-11
1269,634563456.3227427,1.3373572913218647e-11
1270,635063506.3277253,1.3346884058027115e-11
1271,635563556.3327074,1.3032755952972416e-11
1272,636063606.3376913,1.2560955241190155e-11
1273,636563656.3426735,1.3164745631813241e-11
1274,637063706.347656,1.3507288668470895e-11
1275,637563756.3526381,1.3851356158488726e-11
1276,638063806.3576204,1.4670088670497055e-11
1277,638563856.3626025,1.3062659888825052e-11
1278,639063906.367585,1.2868979583558143e-11
1279,639563956.3725672,1.3148670410865154e-11
1280,640064006.3775511,1.3635524810816234e-11
1281,640564056.3825333,1.4331971079471165e-11
1282,641064106.3875158,1.456534899003232e-11
1283,641564156.3924979,1.3776758857385811e-11
1284,642064206.3974801,1.2562573129216273e-11
1285,642564256.4024622,1.1974341557547935e-11
1286,643064306.4074447,1.4811039730117673e-11
1287,643564356.412427,1.4044205712140063e-11
1288,644064406.4174109,1.5311054785507768e-11
1289,644564456.422393,1.3595171890628262e-11
1290,645064506.4273756,1.2455610859609161e-11
1291,645564556.4323577,1.3899775646496084e-11
1292,646064606.4373399,1.5057578801932374e-11
1293,646564656.442322,1.4242563481770108e-11
1294,647064706.4473045,1.5094568104939684e-11
1295,647564756.4522867,1.4925150231694248e-11
1296,648064806.4572706,1.3594005806326385e-11
1297,648564856.4622527,1.260135425968523e-11
1298,649064906.4672352,1.4798298320218562e-11
1299,649564956.4722174,1.52265367875419e-11
1300,650065006.4771996,1.4230688735061507e-11
1301,650565056.4821817,1.4832369339884403e-11
1302,651065106.4871639,1.5751330433183452e-11
1303,651565156.4921465,1.47932450374831e-11
1304,652065206.4971303,1.4614210501025962e-11
1305,652565256.5021124,1.4665783561903397e-11
1306,653065306.507095,1.3845465826638234e-11
1307,653565356.5120772,1.3835362774769475e-11
1308,654065406.5170593,1.477698852057189e-11
1309,654565456.5220414,1.4588844554077466e-11
1310,655065506.5270236,1.491777855532562e-11
1311,655565556.5320061,1.2817907453823618e-11
1312,656065606.5369883,1.125688980009646e-11
1313,656565656.5419722,1.2828846287970329e-11
1314,657065706.5469544,1.527933667080643e-11
1315,657565756.5519369,1.341522492140416e-11
1316,658065806.556919,1.2737920630507942e-11
1317,658565856.5619012,1.4396474853838692e-11
1318,659065906.5668833,1.4102869602440442e-11
1319,659565956.5718659,1.430730755551519e-11
1320,660066006.576848,1.4548131670807985e-11
1321,660566056.5818319,1.395502127581621e-11
1322,661066106.5868142,1.348870252730739e-11
1323,661566156.5917966,1.4726533857931733e-11
1324,662066206.5967788,1.4679657176886674e-11
1325,662566256.601761,1.5682902520650008e-11
1326,663066306.6067431,1.3550621539893937e-11
1327,663566356.6117256,1.3431719380410972e-11
1328,664066406.6167078,1.3544941506402524e-11
1329,664566456.6216917,1.4282353446487043e-11
1330,665066506.6266739,1.527460275061088e-11
1331,665566556.6316564,1.400176735684119e-11
1332,666066606.6366385,1.4345477029145999e-11
1333,666566656.6416208,1.4408886589397658e-11
1334,667066706.6466029,1.3732845589276563e-11
1335,667566756.6515853,1.247380847857571e-11
1336,668066806.6565676,1.4347488580134772e-11
1337,668566856.6615515,1.3463104664118857e-11
1338,669066906.6665337,1.4178485394099315e-11
1339,669566956.6715162,1.4770783788942018e-11
1340,670067006.6764983,1.563048316788372e-11
1341,670567056.6814805,1.495462911916617e-11
1342,671067106.6864626,1.3020633676148744e-11
1343,671567156.6914451,1.3790355833946132e-11
1344,672067206.6964273,1.2823045742546989e-11
1345,672567256.7014095,1.2858327691692973e-11
1346,673067306.7063932,1.3309757644579139e-11
1347,673567356.711376,1.292718932971752e-11
1348,674067406.7163581,1.3440710004664727e-11
1349,674567456.7213402,1.2909248790120473e-11
1350,675067506.7263223,1.4107795718310944e-11
1351,675567556.7313044,1.4402628937158802e-11
1352,676067606.7362871,1.7311667398718913e-11
1353,676567656.7412709,1.7345242575254925e-11
1354,677067706.746253,1.3560208228366507e-11
1355,677567756.7512357,1.4750115023902252e-11
1356,678067806.7562177,1.457446617398157e-11
1357,678567856.7611998,1.5275082155820464e-11
1358,679067906.7661821,1.673888972122579e-11
1359,679567956.7711642,1.5127440063860504e-11
1360,680068006.7761467,1.505247676580591e-11
1361,680568056.7811289,1.4767839385066357e-11
1362,681068106.7861128,1.3865981878267196e-11
1363,681568156.791095,1.4978412370224494e-11
1364,682068206.7960775,1.489120594841742e-11
1365,682568256.8010596,1.3605746852624676e-11
1366,683068306.8060418,1.3402490524219798e-11
1367,683568356.811024,1.3224332603162684e-11
1368,684068406.8160064,1.5066614717832195e-11
1369,684568456.8209887,1.4836880153714785e-11
1370,685068506.8259726,1.3478447448225533e-11
1371,685568556.8309548,1.2289725498524788e-11
1372,686068606.8359373,1.2801754037359997e-11
1373,686568656.8409194,1.3768986538897602e-11
1374,687068706.8459016,1.4243661911519083e-11
1375,687568756.8508838,1.5349424753388523e-11
1376,688068806.8558662,1.3872816383939923e-11
1377,688568856.8608484,1.482919674616941e-11
1378,689068906.8658323,1.7163142701275694e-11
1379,689568956.8708146,1.5931274592312554e-11
1380,690069006.8757969,1.6383221960027222e-11
1381,690569056.8807791,1.369392734006811e-11
1382,691069106.8857614,1.2157811129537519e-11
1383,691569156.8907436,1.2575247734364346e-11
1384,692069206.895726,1.4331288563651273e-11
1385,692569256.9007082,1.5759001302870828e-11
1386,693069306.9056921,1.3373642017305751e-11
1387,693569356.9106743,1.460487496842753e-11
1388,694069406.9156567,1.5332682313885362e-11
1389,694569456.9206389,1.479639186004871e-11
1390,695069506.9256212,1.4267914546392618e-11
1391,695569556.9306031,1.4403021183551135e-11
1392,696069606.9355854,1.4986247931714855e-11
1393,696569656.940568,1.5295354609460705e-11
1394,697069706.94555,1.548146876026505e-11
1395,697569756.9505339,1.5548251328331523e-11
1396,698069806.9555165,1.4523424923040017e-11
1397,698569856.9604987,1.4593572313981584e-11
1398,699069906.9654808,1.5596677178242895e-11
1399,699569956.9704629,1.4884870864081655e-11
1400,700070006.9754452,1.5221639117930403e-11
1401,700570056.9804277,1.4249195829355839e-11
1402,701070106.9854116,1.3748960359973814e-11
1403,701570156.9903936,1.4307714176678965e-11
1404,702070206.9953759,1.536260996991356e-11
1405,702570257.0003582,1.370659960325509e-11
1406,703070307.0053405,1.4934867948277662e-11
1407,703570357.0103227,1.3327918362827167e-11
1408,704070407.0153049,1.3260144247172036e-11
1409,704570457.0202873,1.4707727551721636e-11
1410,705070507.0252695,1.4928957579070498e-11
1411,705570557.0302534,1.4262301244167661e-11
1412,706070607.0352356,1.4033989678249043e-11
1413,706570657.040218,1.2893458150114682e-11
1414,707070707.0452002,1.432436207215906e-11
1415,707570757.0501825,1.5449439220741656e-11
1416,708070807.0551647,1.5522096702883006e-11
1417,708570857.060147,1.422082635707831e-11
1418,709070907.0651294,1.3862909524473152e-11
1419,709570957.0701132,1.3603915427878654e-11
1420,710071007.0750954,1.4728594801104933e-11
1421,710571057.0800778,1.537741423233261e-11
1422,711071107.08506,1.3681404506512166e-11
1423,711571157.0900422,1.639141697188808e-11
1424,712071207.0950245,1.737714137765129e-11
1425,712571257.1000068,1.4409884576661157e-11
1426,713071307.104989,1.4157872434849393e-11
1427,713571357.1099728,1.4529068337214249e-11
1428,714071407.114955,1.422779270948216e-11
1429,714571457.1199375,1.3263475564464949e-11
1430,715071507.1249198,1.4312678259234943e-11
1431,715571557.129902,1.5687907849088055e-11
1432,716071607.1348844,1.5155735612784745e-11
1433,716571657.1398668,1.5561646257278383e-11
1434,717071707.144849,1.3038994898409683e-11
1435,717571757.1498327,1.4181285976319905e-11
1436,718071807.154815,1.4790998396691348e-11
1437,718571857.1597973,1.4153633489448201e-11
1438,719071907.1647795,1.492922964585477e-11
1439,719571957.1697617,1.4755272953810643e-11
1440,720072007.1747438,1.3766851619079173e-11
1441,720572057.179726,1.5171539024794013e-11
1442,721072107.1847086,1.434923628974344e-11
1443,721572157.1896906,1.3333997429063992e-11
1444,722072207.1946744,1.3860555064710246e-11
1445,722572257.199657,1.4572354081330336e-11
1446,723072307.2046391,1.475060996261049e-11
1447,723572357.2096215,1.453432097996616e-11
1448,724072407.2146038,1.4419087009534265e-11
1449,724572457.2195859,1.469628260764429e-11
1450,725072507.2245684,1.3802613057186172e-11
1451,725572557.2295505,1.4950809865551433e-11
1452,726072607.2345343,1.4873148839524e-11
1453,726572657.2395165,1.4393367062177944e-11
1454,727072707.2444988,1.488520516015698e-11
1455,727572757.2494811,1.4758208945727503e-11
1456,728072807.2544633,1.3497764214981561e-11
1457,728572857.2594455,1.3829564747690747e-11
1458,729072907.2644279,1.3902640163343006e-11
1459,729572957.2694101,1.5838454301739176e-11
1460,730073007.2743939,1.582009618996451e-11
1461,730573057.279376,1.426562939977526e-11
1462,731073107.2843585,1.4909994038470716e-11
1463,731573157.2893406,1.4530998690292756e-11
1464,732073207.2943233,1.3041629683775894e-11
1465,732573257.2993054,1.3892799288940584e-11
1466,733073307.3042879,1.4474029297893516e-11
1467,733573357.30927,1.2295116710824102e-11
1468,734073407.3142538,1.4558715354797747e-11
1469,734573457.319236,1.6702865009745255e-11
1470,735073507.3242184,1.648104045894722e-11
1471,735573557.3292006,1.4877155943582377e-11
1472,736073607.3341829,1.4572080497331018e-11
1473,736573657.3391651,1.4465013423053157e-11
1474,737073707.3441474,1.61492037985659e-11
1475,737573757.3491297,1.3237195008627092e-11
1476,738073807.3541135,1.1884838876702991e-11
1477,738573857.3590956,1.2503399307050291e-11
1478,739073907.364078,1.4507440157021132e-11
1479,739573957.3690602,1.6371878103249174e-11
1480,740074007.3740429,1.519937524142928e-11
1481,740574057.379025,1.2909093638364638e-11
1482,741074107.3840075,1.3317420439382917e-11
1483,741574157.3889896,1.6662790910713277e-11
1484,742074207.3939734,1.6320043430310435e-11
1485,742574257.3989553,1.3798214200846876e-11
1486,743074307.4039379,1.3612448117515126e-11
1487,743574357.4089202,1.5553463059687055e-11
1488,744074407.4139023,1.504341909119391e-11
1489,744574457.4188844,1.4320198569414304e-11
1490,745074507.4238666,1.5119246337995462e-11
1491,745574557.4288492,1.435063503365917e-11
1492,746074607.4338312,1.461566365407732e-11
1493,746574657.438815,1.4158752710085438e-11
1494,747074707.4437975,1.3765295749874252e-11
1495,747574757.4487796,1.4385487417080636e-11
1496,748074807.4537616,1.344876973986083e-11
1497,748574857.4587445,1.3612207809847114e-11
1498,749074907.4637266,1.4207253641619455e-11
1499,749574957.4687091,1.4006596760949602e-11
1500,750075007.4736912,1.4043325470151573e-11
1501,750575057.4786749,1.4611498063152652e-11
1502,751075107.4836571,1.4602744888145375e-11
1503,751575157.4886395,1.4937905790538484e-11
1504,752075207.4936217,1.554582844842042e-11
1505,752575257.4986039,1.4845157065714558e-11
1506,753075307.5035862,1.3402802952459952e-11
1507,753575357.5085685,1.460639559074157e-11
1508,754075407.5135508,1.569971138998505e-11
1509,754575457.5185344,1.4745416215662805e-11
1510,755075507.5235165,1.3763616196155935e-11
1511,755575557.528499,1.3604876604976752e-11
1512,756075607.5334811,1.2799338232764015e-11
1513,756575657.5384641,1.3027242870160226e-11
1514,757075707.5434462,1.3309995564849203e-11
1515,757575757.5484287,1.4127614187570881e-11
1516,758075807.5534108,1.4450311884067393e-11
1517,758575857.5583944,1.4151884812401261e-11
1518,759075907.5633767,1.3641288506818404e-11
1519,759575957.568359,1.3778559115221262e-11
1520,760076007.5733413,1.4474346025988087e-11
1521,760576057.5783235,1.568101907215396e-11
1522,761076107.5833057,1.5075698824366708e-11
1523,761576157.5882881,1.6652229516173323e-11
1524,762076207.5932703,1.47697151038881e-11
1525,762576257.598254,1.544105457731784e-11
1526,763076307.6032361,1.4674401021802853e-11
1527,763576357.6082186,1.3396877129800798e-11
1528,764076407.6132007,1.4123993259491025e-11
1529,764576457.6181836,1.515556641298543e-11
1530,765076507.6231657,1.4471452984379835e-11
1531,765576557.6281477,1.2927905882677756e-11
1532,766076607.6331303,1.2015760941144501e-11
1533,766576657.638114,1.3442845555530894e-11
1534,767076707.6430962,1.3215858417360162e-11
1535,767576757.6480786,1.3672279816232044e-11
1536,768076807.6530608,1.4100999297914263e-11
1537,768576857.6580429,1.3924925926339619e-11
1538,769076907.663025,1.3445147615484653e-11
1539,769576957.6680073,1.4815106788005105e-11
1540,770077007.6729896,1.3938886192756954e-11
1541,770577057.6779718,1.4167260753585219e-11
1542,771077107.6829555,1.3317975130528062e-11
1543,771577157.6879376,1.600387691782821e-11
1544,772077207.6929201,1.4239577845012478e-11
1545,772577257.6979022,1.2100239440100322e-11
1546,773077307.7028852,1.4006567208446077e-11
1547,773577357.7078673,1.4850009069856205e-11
1548,774077407.7128497,1.5658101946219325e-11
1549,774577457.7178319,1.3625238449614201e-11
1550,775077507.7228155,1.5538318936554476e-11
1551,775577557.7277977,1.5298551454157766e-11
1552,776077607.7327801,1.2669469691009233e-11
1553,776577657.7377623,1.4934899409012063e-11
1554,777077707.7427446,1.4293593591582877e-11
1555,777577757.7477268,1.4378074069579045e-11
1556,778077807.7527092,1.4283671017100191e-11
1557,778577857.7576914,1.3352584829478375e-11
1558,779077907.762675,1.4065528052966048e-11
1559,779577957.7676572,1.3991376420640922e-11
1560,780078007.7726396,1.5620322060344094e-11
1561,780578057.7776217,1.9046019680423324e-11
1562,781078107.7826048,5.569467300739371e-11
1563,781578157.7875869,4.736189880272779e-11
1564,782078207.7925693,1.5718437956242e-11
1565,782578257.7975514,1.4409686381735523e-11
1566,783078307.8025353,1.4333063411686629e-11
1567,783578357.8075173,1.3379236627668662e-11
1568,784078407.8124996,1.3395328673700877e-11
1569,784578457.8174819,1.4902934163517337e-11
1570,785078507.8224641,1.5832167291155888e-11
1571,785578557.8274461,1.4304139326162802e-11
1572,786078607.8324286,1.2682187720829532e-11
1573,786578657.8374107,1.3659652976941479e-11
1574,787078707.8423946,1.3352132478107608e-11
1575,787578757.8473766,1.4238277439588182e-11
1576,788078807.852359,1.47635790411832e-11
1577,788578857.8573412,1.4137690883045611e-11
1578,789078907.8623233,1.4422082181217281e-11
1579,789578957.8673064,1.4584958653809368e-11
1580,790079007.8722885,1.4923565936184385e-11
1581,790579057.8772709,1.3221461261825827e-11
1582,791079107.8822546,1.2641758919383984e-11
1583,791579157.8872368,1.480903139045836e-11
1584,792079207.8922192,1.4217749226045355e-11
1585,792579257.8972014,1.3349133360740409e-11
1586,793079307.9021835,1.3627807503219072e-11
1587,793579357.9071656,1.5278504967816642e-11
1588,794079407.9121479,1.5325052101284195e-11
1589,794579457.9171302,1.3251132837146562e-11
1590,795079507.9221122,1.2363341100595602e-11
1591,795579557.9270961,1.2979231558338128e-11
1592,796079607.9320782,1.4933835752083613e-11
1593,796579657.9370607,1.4491163566370697e-11
1594,797079707.9420427,1.5382247688238033e-11
1595,797579757.9470259,1.5926407635335754e-11
1596,798079807.952008,1.6691370525255623e-11
1597,798579857.9569905,1.467223292188753e-11
1598,799079907.9619727,1.4291188466913948e-11
1599,799579957.9669564,1.56221568767409e-11
1600,800080007.9719385,1.6475025732621123e-11
1601,800580057.9769207,1.3294922452677427e-11
1602,801080107.981903,1.4227703253743644e-11
1603,801580157.9868852,1.3444053728189532e-11
1604,802080207.9918674,1.3144204554165656e-11
1605,802580257.9968497,1.4861769489886374e-11
1606,803080308.0018318,1.559265169301415e-11
1607,803580358.0068154,1.4933591402855808e-11
1608,804080408.0117977,1.523686196145018e-11
1609,804580458.0167801,1.5582231298219692e-11
1610,805080508.0217623,1.5897969135953323e-11
1611,805580558.0267454,1.450028992977337e-11
1612,806080608.0317276,1.4620577938165006e-11
1613,806580658.03671,1.4040923220473218e-11
1614,807080708.0416923,1.3728583942820596e-11
1615,807580758.0466759,1.5328852918745206e-11
1616,808080808.0516579,1.4797818722305456e-11
1617,808580858.0566403,1.1051921322828475e-11
1618,809080908.0616225,1.1851020099134778e-11
1619,809580958.0666047,1.344291265762592e-11
1620,810081008.0715867,1.378425622805369e-11
1621,810581058.0765692,1.4354462185643261e-11
1622,811081108.0815513,1.56276336537934e-11
1623,811581158.086535,1.5493567517343057e-11
1624,812081208.091517,1.4806027804370563e-11
1625,812581258.0964997,1.4038726951300337e-11
1626,813081308.1014818,1.3529945275269616e-11
1627,813581358.1064639,1.2898317745700915e-11
1628,814081408.111447,1.284375228242605e-11
1629,814581458.1164291,1.3479312960648308e-11
1630,815081508.1214118,1.2012558732036281e-11
1631,815581558.1263952,1.3148899452245694e-11
1632,816081608.1313775,1.4163441020698937e-11
1633,816581658.1363598,1.4885498410533756e-11
1634,817081708.141342,1.5264036393246252e-11
1635,817581758.146324,1.3547945934556095e-11
1636,818081808.1513063,1.1745807870677158e-11
1637,818581858.1562885,1.3402331369432948e-11
1638,819081908.1612707,1.4946878328504898e-11
1639,819581958.1662529,1.518162337551586e-11
1640,820082008.1712365,1.623656748307797e-11
1641,820582058.1762187,1.5522351977051566e-11
1642,821082108.1812012,1.2590387585370286e-11
1643,821582158.1861832,1.2674189013097072e-11
1644,822082208.1911666,1.2514963240705897e-11
1645,822582258.1961489,1.2634411758184278e-11
1646,823082308.2011311,1.3485709398137018e-11
1647,823582358.2061133,1.2805202465419046e-11
1648,824082408.211097,1.2533805982844099e-11
1649,824582458.2160791,1.3426185198730752e-11
1650,825082508.2210613,1.3821462335606949e-11
1651,825582558.2260436,1.4014615735696584e-11
1652,826082608.2310258,1.3842982332184225e-11
1653,826582658.236008,1.3296308567134722e-11
1654,827082708.2409903,1.3071772206789972e-11
1655,827582758.2459724,1.3075299705993933e-11
1656,828082808.250956,1.4135027144216374e-11
1657,828582858.2559383,1.3800319269350684e-11
1658,829082908.2609205,1.528387383490118e-11
1659,829582958.2659028,1.5282137099100887e-11
1660,830083008.2708862,1.3750335065918978e-11
1661,830583058.2758682,1.3221551048514851e-11
1662,831083108.2808506,1.3080383690689058e-11
1663,831583158.2858329,1.2388218927452135e-11
1664,832083208.2908165,1.3198115829997579e-11
1665,832583258.2957987,1.3678178479502823e-11
1666,833083308.3007809,1.3676019185230731e-11
1667,833583358.3057631,1.402459555718082e-11
1668,834083408.3107454,1.4601109225414495e-11
1669,834583458.3157274,1.4144750570831453e-11
1670,835083508.3207096,1.2799301827537537e-11
1671,835583558.3256919,1.3500937330701463e-11
1672,836083608.3306739,1.3342132141519516e-11
1673,836583658.3356576,1.3514968831956727e-11
1674,837083708.3406401,1.407620294980589e-11
1675,837583758.3456223,1.313034123949023e-11
1676,838083808.3506043,1.2645127260933272e-11
1677,838583858.3555877,1.2442247929445667e-11
1678,839083908.36057,1.251705016912247e-11
1679,839583958.3655524,1.356066194743403e-11
1680,840084008.3705361,1.4714506970895166e-11
1681,840584058.3755181,1.464623650849117e-11
1682,841084108.3805002,1.403244023114817e-11
1683,841584158.3854827,1.4038740620437669e-11
1684,842084208.3904647,1.3167459212170625e-11
1685,842584258.3954469,1.2728718391923704e-11
1686,843084308.4004291,1.487307290911042e-11
1687,843584358.4054114,1.568040736524451e-11
1688,844084408.4103935,1.4284383316804961e-11
1689,844584458.415377,1.468401114924314e-11
1690,845084508.4203591,1.514663254265425e-11
1691,845584558.4253416,1.4832553648255855e-11
1692,846084608.4303238,1.3273672789441182e-11
1693,846584658.4353073,1.3687245414625603e-11
1694,847084708.4402895,1.4097130202137308e-11
1695,847584758.445272,1.459600652201662e-11
1696,848084808.4502541,1.408789677462698e-11
1697,848584858.4552376,1.4508666228083603e-11
1698,849084908.4602197,1.4904980072524793e-11
1699,849584958.465202,1.5861043580772667e-11
1700,850085008.4701842,1.348866007973981e-11
1701,850585058.4751664,1.272668282544141e-11
1702,851085108.4801487,1.2978472215410283e-11
1703,851585158.4851309,1.4132529254684497e-11
1704,852085208.490113,1.554661926427644e-11
1705,852585258.4950966,1.5712662739550525e-11
1706,853085308.5000787,1.2895976865039809e-11
1707,853585358.5050611,1.412033638026602e-11
1708,854085408.5100434,1.4980176741957688e-11
1709,854585458.5150268,1.3237473462750648e-11
1710,855085508.520009,1.2535544935283772e-11
1711,855585558.5249915,1.5504393290828865e-11
1712,856085608.5299736,1.4977255072460694e-11
1713,856585658.5349572,1.335332478204115e-11
1714,857085708.5399393,1.3882749700227021e-11
1715,857585758.5449215,1.3714634514979642e-11
1716,858085808.5499038,1.3564001009834369e-11
1717,858585858.5548859,1.2897169621034943e-11
1718,859085908.559868,1.3039590847424414e-11
1719,859585958.5648502,1.3907873757037195e-11
1720,860086008.5698326,1.388747364265786e-11
1721,860586058.5748146,1.4106140096032226e-11
1722,861086108.5797981,1.5823586492167895e-11
1723,861586158.5847806,1.5154057078423672e-11
1724,862086208.5897627,1.4221111326217543e-11
1725,862586258.5947449,1.3265912859171002e-11
1726,863086308.5997286,1.3506512918228843e-11
1727,863586358.6047107,1.3024491524994886e-11
1728,864086408.6096932,1.3502266632449887e-11
1729,864586458.6146752,1.3886468118555875e-11
1730,865086508.6196587,1.321994486221822e-11
1731,865586558.6246408,1.3413296995216882e-11
1732,866086608.6296233,1.4948716898828486e-11
1733,866586658.6346053,1.386122197990725e-11
1734,867086708.6395875,1.512120583841445e-11
1735,867586758.6445695,1.474151393236467e-11
1736,868086808.649552,1.3407165932298675e-11
1737,868586858.6545341,1.2257680834119663e-11
1738,869086908.6595176,1.3557053036852689e-11
1739,869586958.6644998,1.491761378630137e-11
1740,870087008.6694822,1.4433705985086757e-11
1741,870587058.6744642,1.3755117346518954e-11
1742,871087108.6794481,1.4847591604500785e-11
1743,871587158.6844301,1.5381770104986888e-11
1744,872087208.6894126,1.5647482754568032e-11
1745,872587258.6943947,1.5045272734103953e-11
1746,873087308.6993783,1.4377120054857606e-11
1747,873587358.7043604,1.4313608773986883e-11
1748,874087408.7093428,1.558961607526661e-11
1749,874587458.7143248,1.5206769156548145e-11
1750,875087508.7193071,1.3244836988327743e-11
1751,875587558.7242891,1.393725893701159e-11
1752,876087608.7292715,1.2856463780207846e-11
1753,876587658.7342536,1.3082588681973403e-11
1754,877087708.7392372,1.387973985055942e-11
1755,877587758.7442193,1.397171262947938e-11
1756,878087808.7492018,1.3710897699673217e-11
1757,878587858.7541838,1.364488747040376e-11
1758,879087908.7591677,1.3304933203053078e-11
1759,879587958.7641497,1.3551995218262524e-11
1760,880088008.7691321,1.513590676470473e-11
1761,880588058.7741143,1.4533194793574456e-11
1762,881088108.7790978,1.336802393457763e-11
1763,881588158.7840798,1.3595942926159572e-11
1764,882088208.7890621,1.3856007875899227e-11
1765,882588258.7940444,1.3553730928217481e-11
1766,883088308.7990265,1.451795095298788e-11
1767,883588358.8040086,1.4311837639701764e-11
1768,884088408.8089908,1.3113145377282843e-11
1769,884588458.8139732,1.4091992823357744e-11
1770,885088508.8189552,1.3725661357370477e-11
1771,885588558.8239387,1.5290398748082122e-11
1772,886088608.8289212,1.4356291542975055e-11
1773,886588658.8339033,1.4030055061950513e-11
1774,887088708.8388855,1.3356825889963473e-11
1775,887588758.8438692,1.3561891152782757e-11
1776,888088808.8488513,1.43579958786593e-11
1777,888588858.8538338,1.4435865790703471e-11
1778,889088908.8588158,1.2466057604742767e-11
1779,889588958.8637993,1.4361221223510874e-11
1780,890089008.8687814,1.410146429895269e-11
1781,890589058.8737639,1.4420443775746487e-11
1782,891089108.8787459,1.365874182692703e-11
1783,891589158.8837281,1.2263846389514494e-11
1784,892089208.8887101,1.2163771973897086e-11
1785,892589258.8936926,1.4349421940421648e-11
1786,893089308.8986747,1.444235894122562e-11
1787,893589358.9036583,1.4207848528180338e-11
1788,894089408.9086403,1.5156026417965367e-11
1789,894589458.9136227,1.2957882922797048e-11
1790,895089508.9186049,1.117508658412255e-11
1791,895589558.9235888,1.3091478073676194e-11
1792,896089608.9285709,1.251835099030326e-11
1793,896589658.9335533,1.1704082144878151e-11
1794,897089708.9385353,1.2448403103175503e-11
1795,897589758.9435189,1.4401334229478721e-11
1796,898089808.948501,1.5827771801182957e-11
1797,898589858.9534835,1.4953979939499494e-11
1798,899089908.9584655,1.4221044895994694e-11
1799,899589958.9634477,1.4071548585308794e-11
1800,900090008.9684297,1.5096686281295958e-11
1801,900590058.9734122,1.4683211370660027e-11
1802,901090108.9783943,1.4496362047949268e-11
1803,901590158.9833778,1.4285628208065113e-11
1804,902090208.9883598,1.5824928837939878e-11
1805,902590258.9933423,1.3067419283496491e-11
1806,903090308.9983244,1.2298776196051313e-11
1807,903590359.0033083,1.360586073411014e-11
1808,904090409.0082904,1.435039011911108e-11
1809,904590459.0132729,1.316459495227024e-11
1810,905090509.018255,1.386640475687858e-11
1811,905590559.0232384,1.4004167648466327e-11
1812,906090609.0282204,1.2219747547474962e-11
1813,906590659.0332028,1.3572001712003754e-11
1814,907090709.038185,1.391443185746947e-11
1815,907590759.0431671,1.3090852375210902e-11
1816,908090809.0481492,1.4794549340940575e-11
1817,908590859.0531315,1.6166497709063943e-11
1818,909090909.0581138,1.5369843542931796e-11
1819,909590959.0630958,1.4029093125371709e-11
1820,910091009.0680792,1.3561632176366007e-11
1821,910591059.0730617,1.3618029811810028e-11
1822,911091109.0780438,1.1423945228327665e-11
1823,911591159.0830258,1.3564320233882104e-11
1824,912091209.08801,1.3737786623724675e-11
1825,912591259.092992,1.4201267174541075e-11
1826,913091309.0979744,1.4328053112527777e-11
1827,913591359.1029565,1.367790142296709e-11
1828,914091409.10794,1.4213367107540831e-11
1829,914591459.1129221,1.2236111217166368e-11
1830,915091509.1179045,1.3067434101355132e-11
1831,915591559.1228865,1.5064612129056752e-11
1832,916091609.1278688,1.2239577538942487e-11
1833,916591659.1328508,1.2858101967298936e-11
1834,917091709.1378332,1.2382539843738743e-11
1835,917591759.1428154,1.222660262183166e-11
1836,918091809.1477988,1.24034230039688e-11
1837,918591859.1527809,1.2030791961029231e-11
1838,919091909.1577634,1.1593582326733345e-11
1839,919591959.1627454,1.2708455089842068e-11
1840,920092009.1677295,1.3346546492311685e-11
1841,920592059.1727115,1.2572746604144886e-11
1842,921092109.177694,1.3579472198961745e-11
1843,921592159.1826761,1.3501895511118245e-11
1844,922092209.1876595,1.3931141750689063e-11
1845,922592259.1926416,1.3483724315517108e-11
1846,923092309.1976241,1.3882020602455944e-11
1847,923592359.2026061,1.3676600952865537e-11
1848,924092409.2075883,1.2561366055064205e-11
1849,924592459.2125703,1.2171174045307166e-11
1850,925092509.2175528,1.3567312825991194e-11
1851,925592559.2225349,1.2435071889687061e-11
1852,926092609.2275183,1.3711609276010556e-11
1853,926592659.2325004,1.2637998522414632e-11
1854,927092709.2374829,1.3099536451860616e-11
1855,927592759.2424649,1.3971561831530126e-11
1856,928092809.2474487,1.5437948749800818e-11
1857,928592859.252431,1.6090666267749068e-11
1858,929092909.2574131,1.5493641199762714e-11
